	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
0	-0.9618289	0.26917145	0.86907464	0.76337415	-0.7395025	-1.2246034	1.0760196	-1.4489812	-0.61639434	1.305845	1.398942	0.5756618	-0.27739045	-1.4524429	0.8823948	-0.40839627
1	-0.35907775	1.6231068	0.11619537	0.7247452	0.69737434	-1.846971	-0.03205168	-1.0922765	-0.2500427	1.0170066	0.061314803	0.9130154	0.76229054	-0.48477906	0.19439432	-2.029705
2	0.93247443	-0.54123235	0.20722684	-1.4834949	-0.5630069	0.19602935	-0.0023787415	-0.8248392	0.7796925	0.9667192	-1.9418955	-0.3734854	0.3659493	2.223928	-0.32001865	0.38436598
3	-1.3563316	-0.17299445	0.5799165	1.2250372	-0.21167113	-1.4453607	1.5745779	-0.043774255	0.73066586	0.31246167	1.30627	-0.01650477	-0.34763798	-1.7230828	0.60059816	-1.0011501
4	-1.2058913	-0.1689532	-0.8207588	0.20144784	1.2044276	-0.38819376	1.9701579	0.8734217	1.4107224	-1.9738126	0.14764783	0.36928967	-0.21319894	-0.22227749	-0.73710746	-0.44287848
5	1.035822	-1.0253816	0.5638003	-0.7704161	-0.835324	1.0980746	-0.9287571	0.89061755	-0.8343551	0.10701844	-0.42610055	-1.2653844	-0.93463475	0.2957829	0.9662309	2.0596654
6	-1.093097	-0.27874383	0.3700571	-0.62150437	1.2318214	-1.1572763	1.8007358	0.85457754	1.5857797	-1.3896185	0.8973159	-0.0035561635	-0.45615125	-0.73868006	-0.25510693	-0.731363
7	-0.50610894	-0.6857867	0.27882704	0.18634413	0.5430857	-1.3760437	1.6984808	0.53646326	1.8649447	-1.5589002	0.44667745	0.8606227	0.12348293	-1.1728354	-0.79262584	-0.43245098
8	-0.30131435	-0.2375044	0.8042003	0.18878528	-0.8471777	-1.1369907	1.9134514	-1.0605602	-0.6289467	0.2610495	1.672584	-0.30685192	-0.4263623	-1.5748403	0.57208925	1.1129601
9	0.43224847	0.9084411	-1.0759833	-0.057304427	1.1237195	1.5946252	-1.9141107	0.9248928	-0.44658652	0.117595315	-0.87072957	0.17643775	0.27770913	1.0192181	-0.7749276	-1.4403583
10	-1.2250983	0.41050535	-0.011862201	1.5036736	-0.0033656708	-1.5311905	1.5093937	0.035360172	1.4781821	-1.1329972	-0.6550264	0.8386234	0.4260073	-0.97398615	0.27710602	-0.9319846
11	0.81439036	-0.11211191	0.13008878	-0.3625557	-0.32731485	1.1329392	-1.7547619	-0.0534203	-2.0079339	1.2029043	-0.3401681	-1.0883168	0.6446474	1.5125256	0.6970675	-0.09640023
12	-0.58440065	0.50295293	0.46035478	0.2519292	0.29889226	-1.4768751	1.6957095	-0.824582	1.7779295	-0.72325873	0.1487477	1.2664796	0.2933391	-0.8596759	-1.06611	-1.1433218
13	-1.3981088	-1.1641122	0.7024549	-0.6627363	1.1016885	-0.76565766	2.1453056	0.00532495	1.429841	-1.3942796	-0.034165785	0.2634259	-0.40311342	0.015741814	-0.34351817	0.5245878
14	0.72643805	-1.0258871	-0.063243575	-0.47806966	-0.97385466	1.1528538	-1.6946217	0.62672865	-1.5628904	0.5375933	-0.034791306	-1.0704727	1.0327783	0.5498813	0.91776437	1.3501924
15	-0.9243287	-1.2268064	0.6980332	-0.14882925	0.22122715	-0.9163738	2.2147384	0.36688063	1.0166836	-0.7588808	0.2421451	-0.9196389	-0.63544816	-1.1427978	0.55444217	1.375693
16	-0.37720716	-0.38874015	-0.19091782	-0.026344057	1.4226097	-0.3228399	1.5264026	-0.052292943	1.6871395	-1.5221586	-0.36939612	0.49099582	0.67449963	0.42667013	-1.5703236	-1.3961315
17	-1.3552425	-0.68816465	1.0722454	-0.0838334	1.7291337	-1.2840515	0.13164786	0.5356592	-0.13808797	-0.06010759	1.5035605	-1.0535569	0.052745417	-0.53344727	1.3435792	-1.1504945
18	-1.3861942	-0.6553942	-0.1480438	-0.31623673	1.3073239	-0.7929447	1.7751163	0.9532353	1.3678296	-1.7158278	-0.38276044	0.74127394	0.2346916	0.17750716	-0.8690721	-0.27689803
19	-1.1948681	0.22842547	-0.8918964	0.10887942	1.3475665	-0.34345618	1.7718182	0.83843595	1.3894571	-1.874397	0.2852717	0.5252552	-0.19940254	-0.41669828	-0.7161235	-0.8536995
20	0.60579574	-0.026642863	-1.3479782	-0.66200924	0.25592497	1.5301155	-1.1460631	0.5171143	0.49596393	0.18785278	-1.434693	-1.2092878	0.6463321	2.0181136	-0.6209158	0.18193339
21	-1.1119373	0.049366042	0.7165524	-0.8281172	0.14592206	-1.649692	1.9628781	0.0023928897	0.9498642	0.0083341645	0.9443093	-0.70603025	-0.74791986	-1.2937913	1.2092386	0.3659132
22	-0.8020046	-1.2111167	-0.51714516	-0.26523206	0.6704628	0.58637017	1.6723375	0.76040155	1.7786506	-1.6262698	-0.14184746	0.49456283	-0.69883233	0.028920563	-1.3214234	0.59759957
23	-0.84678274	-1.3464764	0.71138424	-0.43118012	0.2812513	-0.8870348	2.2447677	0.39444193	1.0021232	-0.82766336	0.37122947	-1.118129	-0.45331544	-0.8616671	0.48078448	1.3015848
24	0.96059567	-1.7594715	0.3827165	-1.258139	0.56188893	0.39906323	0.58155614	0.23822077	0.007766094	-1.3524895	0.56038976	-0.44836175	-0.8525938	0.7071955	-0.83432335	2.1076732
25	-0.28001815	-0.9570813	0.5005999	-0.9269775	1.0760205	0.094125494	2.2015963	-0.110446446	1.6223612	-1.4032369	0.50907385	-0.7276606	-0.18217082	-0.0863475	-1.3261797	0.009860381
26	-1.3512261	-0.0022896489	0.21831663	0.45913097	0.9215299	-1.4211577	1.8278416	0.2641068	1.7075334	-1.2947912	-0.4087741	0.8272685	0.20310107	-0.39857784	-0.5519301	-0.9815625
27	0.046760935	0.037101664	-0.1013055	1.2997863	-0.81427044	-0.6423909	1.1837288	0.16693304	1.4158635	-1.6014708	-1.4648288	0.44061345	1.3386927	-0.6540434	-1.2786337	0.63278526
28	0.09127963	0.8772477	0.7894465	0.2749993	-0.7990564	-1.383401	1.6843244	-1.7073913	-0.15181482	0.86158305	1.3716474	0.4068161	-0.23101178	-1.5581307	-0.23261924	-0.2866218
29	0.88487995	0.16154364	0.6699608	-0.012477174	-1.6261772	-0.31513682	-1.6915112	0.322226	-1.2322077	1.4227986	0.9360021	0.45064342	-0.033448726	-1.3551028	1.3060215	0.108868085
30	-1.6482356	1.2430601	-0.59249	0.9667324	1.0987061	-0.6960236	0.4965073	0.17886873	1.1432866	-1.2177105	0.18471316	1.2938023	0.23323551	-0.49567145	-0.5426935	-1.6352394
31	-1.290242	1.276101	-0.26214245	0.2975075	0.80165255	-1.3213966	-0.5602677	0.65484977	1.3633496	-0.20313355	-0.19935519	1.4472347	0.6704266	-0.626983	-0.092612125	-1.9382017
32	1.3070389	0.7679959	-0.19249144	-0.3756098	-0.8873792	1.371299	-1.0325181	-1.5909828	-1.0914208	1.8299385	0.9666783	-0.73980767	0.0029813098	0.3387802	-0.6303248	-0.054629564
33	0.45677793	0.7170169	1.2623798	-1.4748052	-0.6623374	-0.95692307	-0.38675708	-0.44035	-0.29591227	1.8487629	-0.6769728	-0.9655293	-1.0239495	0.14049062	1.3594135	1.1145788
34	-1.3507991	0.7021109	0.12694688	0.24718004	1.3392415	-1.0205622	1.851946	-0.27716723	1.1094153	-1.4174433	0.16543485	0.8526689	0.35882697	-0.81554246	-0.7453391	-1.1081699
35	-0.98673576	-0.10185018	-0.22047691	1.6688064	0.3855057	-1.5985953	0.14214058	0.65208155	1.058487	-1.3211796	-0.8399846	0.996474	1.2376088	-0.6661904	0.7150129	-1.1079804
36	0.8175643	-0.17606746	-0.4315762	0.22554675	0.12104492	1.5001352	-2.0043845	0.60326874	-1.9737436	0.24798454	-0.18689682	-0.97426707	-0.36496747	0.37829044	0.9459831	1.2638018
37	0.6545971	-1.0142499	0.583405	0.7216807	-1.5866141	-0.6177953	0.36637917	0.75107604	-0.20548265	-0.047786385	0.30377632	-0.2994716	-1.3346144	-1.3196939	0.834771	2.2070503
38	-0.1538593	-0.2954337	-0.529225	0.951308	1.0799544	-0.2271284	-0.6422062	1.8622485	1.1390514	-2.2283778	-1.1958398	0.78833616	0.3511208	-0.19446363	-0.071577765	-0.6266516
39	-0.94631463	0.7394623	-0.18607444	1.366335	1.117205	-1.2123103	-0.12769197	0.04342606	0.17251058	-0.9273369	-0.11722574	1.0144683	1.1492674	-1.1125795	0.97525424	-1.9330168
40	0.07062648	1.8104078	-1.4747926	0.97986704	0.73930395	0.99777424	-0.85748744	-0.032067623	-0.17633304	-0.12526372	-0.3496908	0.5605287	1.0075415	-0.25528383	-0.7800773	-2.1211104
41	-1.1819209	-0.13552763	-0.72419167	0.18641886	1.133186	-0.6628648	2.009907	0.79363835	1.5749171	-1.8107713	0.23604771	0.37457618	-0.17612366	-0.29916164	-0.71803874	-0.59475464
42	-0.8266948	1.181958	0.2836374	-0.16416888	-0.664896	-1.2459537	0.9910158	-1.0401989	1.7891554	0.9975081	0.6994158	0.73663133	-0.0923061	-1.388469	0.07939203	-1.3208057
43	1.4093033	-0.29539335	-0.08798603	-0.2096026	-0.30776083	1.3179039	-1.5756445	-0.29816216	-1.3977598	0.49224126	-0.3341396	-1.5460273	-0.3030823	1.3120493	0.34611744	1.4693568
44	0.020873865	-0.48325256	-0.10543926	-1.1297863	-0.42378515	0.34591445	-0.36592847	0.49562845	-0.65409005	-0.32517794	-1.4360986	-0.68318254	-0.41552287	1.0970993	1.6060405	2.4587874
45	0.50490326	-1.3537546	-0.49269688	1.1551288	-1.3538733	1.0037335	0.71592844	-1.4860996	0.70013094	-0.319537	0.38279584	0.9902495	1.0835267	-0.3441116	-1.683157	0.49067283
46	-1.3805532	1.6382567	0.54816073	0.5941079	0.43481335	-1.1376617	-0.5406488	-1.1453694	0.16486183	0.9631277	0.68493474	0.124573685	0.83796126	-0.594169	0.77249694	-1.9454006
47	0.119479366	-0.8703231	0.27115348	-1.1354808	1.702947	0.050989423	1.6055284	0.82470447	0.77192706	-1.3065071	-0.20063967	-1.2907106	-0.25369307	1.1927512	-1.2360995	-0.23931855
48	0.07571854	0.91351175	0.4097769	0.7207176	-0.8699852	-1.6548511	1.8332562	-1.1207101	1.1110514	0.017706377	0.25324667	0.7778044	-0.13175075	-1.8526677	-0.49876615	0.02697605
49	-0.7575281	0.47495142	0.90322006	-0.4334126	-1.3474417	-0.4036641	0.1966138	-1.358899	0.555011	1.7992686	1.727617	0.4453017	0.47379068	-1.2671449	-0.049687326	-0.9475655
50	-0.43886474	0.9427622	0.46079364	0.85125566	-0.36959216	-0.94604415	-1.5717794	-0.23779812	-1.8882058	0.07456882	-0.31656927	0.011130728	0.09994021	0.4814781	2.3511183	0.49951866
51	-0.26990005	1.5091112	-0.65277684	-0.60548955	-0.61048883	0.031149143	-1.9817612	0.86056125	-0.2376142	1.3818895	-1.624315	0.44822958	0.5350376	1.0895561	0.66092694	-0.535015
52	-0.576394	-0.7330288	0.1364604	0.3453936	0.53380984	-1.4713253	1.8656411	0.62022376	1.613225	-1.4857231	-0.98643565	0.36679202	-0.3247091	-1.0273378	0.24321817	0.89898527
53	-0.64091396	-1.5998063	1.0352244	-1.4245689	-0.0020103003	0.032118395	1.8554482	-0.6249537	0.48423713	-0.5210807	1.3175501	0.80481225	-1.0024153	-0.80840504	0.4474426	0.6617932
54	-0.05889324	-0.44924313	-0.22862718	0.648874	0.12940569	2.5465982	-0.08272025	-0.22596626	-0.05256167	-0.46803978	1.7452401	-1.4906412	0.26262084	-0.6259875	-0.28247425	-1.3763338
55	-1.0628816	-0.69280523	0.43005723	-0.84609085	1.607427	-0.46803612	1.2493309	0.42209587	1.2681161	-0.6716491	1.611715	0.43974277	-0.8374716	-0.30454287	-0.72175586	-1.4086307
56	-1.0231494	-0.65645516	-0.07370122	0.2185216	0.014770839	-1.0510343	1.2155306	0.7127109	1.705993	-0.58268154	-1.6146996	0.52192384	-0.5195366	-1.1202992	0.7203048	1.553446
57	-0.93807435	1.1235168	0.49403185	1.0337085	-0.41700846	-1.5654776	0.42866847	-1.0034165	-0.08865116	1.2541023	1.3012522	0.6991383	-0.47590923	-1.5265568	0.71488965	-1.0233208
58	1.3810526	-1.395899	0.6989586	-0.6117594	-1.0905452	0.5276086	-0.070098214	-0.7820928	-0.6073174	1.0266623	1.4576094	-1.7511321	-0.2293572	0.21881276	-0.09936979	1.3201522
59	-1.2997714	0.4951789	0.4930787	1.3243052	-0.107588	-1.7404492	0.8123905	-0.45406696	0.7542997	0.11603691	0.6322297	1.3607323	-0.45432967	-1.6661401	0.7243153	-0.9731884
60	-1.350142	0.68463063	0.5399463	1.3686129	0.85853815	-1.7396021	1.2293396	-0.76260465	0.20658411	0.051438496	0.19534563	1.0117261	0.17553726	-1.2048587	0.26006183	-1.5034119
61	-1.2431666	-0.010384084	-0.8358163	0.14458151	1.2356046	-0.4585887	1.8840783	0.9203632	1.464972	-1.8985873	0.16906816	0.43716285	-0.24957407	-0.29755232	-0.66502213	-0.592456
62	-0.24624483	-0.3885342	0.5590588	-0.38308787	1.8362712	-1.1332526	0.1488214	0.19258714	-0.9368675	0.45007876	0.3825389	-1.9083484	1.017691	0.124894045	1.566983	-1.2670625
63	-0.69568455	-0.09995269	-1.0010617	-0.027345438	0.33495152	1.3530754	-1.4795547	-0.18396057	0.024929006	0.19146128	-2.0181823	-0.2011433	0.9816931	2.0225673	0.21633156	0.58653736
64	0.43555108	-0.9354716	0.10897397	0.22214484	0.5741723	-0.71060085	1.7490652	0.2015107	1.9887877	-1.5984683	-0.09223368	0.7801868	-0.076754004	-0.8625238	-1.5214093	-0.25178826
65	1.2213165	1.8792425	-0.5522793	-0.18322694	-0.062483992	0.50588024	-1.4200832	-0.7817104	-0.7968049	1.7866502	0.39479584	0.38721594	-0.5327484	0.32430303	-0.82481176	-1.3530346
66	-0.5430023	0.76359016	-0.237219	1.01557	-0.46068728	-1.0945992	-1.3559896	-0.7082813	-1.3341284	0.29595155	0.94010955	1.5509218	-0.6483293	-0.4934825	1.8593714	0.45136937
67	0.5958303	1.8407862	-0.27187538	0.62591076	-0.42291605	1.0202763	-1.9706893	0.34619603	-1.0572246	0.6962753	0.770832	0.5855274	-1.03652	-0.67231375	0.20904945	-1.2693737
68	0.16924316	0.82693416	0.75523025	-0.41806364	-1.2578688	-1.5737323	-0.06361094	-1.2989995	-0.16494238	1.119619	0.19277757	0.52883154	-0.85197777	-0.933677	1.0407908	1.9429297
69	-0.8149007	0.4336475	-0.5805445	0.030680023	1.6591865	0.5836151	-0.2030748	1.7718464	-0.0769148	-1.0084722	1.5500468	-0.41489327	-0.4876679	-0.6436564	0.06531536	-1.8672206
70	0.2129062	-0.0025886477	-0.17256285	0.7399995	-1.8138448	1.2416396	-0.9163269	-0.51565605	1.0795437	1.3991187	-1.0517774	0.46275595	0.9028069	0.66417897	-1.6277726	-0.6060364
71	-0.50314766	1.4435316	-0.33262062	0.7823568	0.71419847	-0.9651636	-0.3288938	-0.21688622	0.90335053	0.049054332	-0.40560812	1.0897892	1.069207	0.1453247	-0.8714179	-2.5637581
72	0.46267888	0.77392644	0.7573356	1.0138245	0.34311768	-1.901314	0.09309132	-1.662981	-0.6068855	1.2849281	0.11339482	0.6782081	0.5191424	-0.7307242	0.5414425	-1.6628313
73	-1.2385935	-0.5165328	0.32675958	-1.1805606	0.11664025	-0.7131139	1.8787476	0.26472425	0.63779503	-0.71062225	0.9707523	-0.9184268	-0.4237422	-1.1469299	1.2952172	1.3704113
74	-1.242002	0.013276197	-0.8672792	0.13930234	1.252604	-0.33604878	1.8753258	0.9199704	1.3936267	-1.9585514	0.14376937	0.46971384	-0.26337197	-0.28902227	-0.67585886	-0.571284
75	-0.78567904	-0.6070359	0.7276464	0.17197634	-0.9328012	-1.3534267	1.8626891	-0.3624673	-0.26776734	0.34166673	1.3157192	-0.22925864	-0.5425649	-1.5847337	1.063564	1.1890011
76	-0.13103642	-1.8710318	0.106744915	0.09684904	-1.6242551	0.6940825	1.1164263	0.87481195	0.649281	-1.2811044	-0.34237224	0.05469121	-0.17657262	-0.56219846	0.43648335	1.9544947
77	-0.2575159	0.93702316	0.03101977	-0.8042948	1.5056326	0.8104461	-1.2019072	1.4885741	0.10836918	0.2670233	1.2637211	-0.38471696	-0.7128282	-0.5014873	-0.5058809	-2.0387669
78	-0.33957845	0.2245179	0.22349763	0.33706307	0.54542553	-1.1571378	1.9455156	-0.77747554	1.7123519	-1.0856202	-0.08870462	1.0889161	0.49358937	-0.7006012	-1.3199229	-1.0861307
79	1.4279634	-0.2701924	-0.8513814	0.5001351	-1.2026982	2.1199784	-1.2276747	0.5869696	-0.5467395	-0.32740915	-0.7598708	-0.6053179	0.16046286	1.1560915	-1.0131217	0.8298258
80	-0.15725085	-0.8169524	0.16869538	0.07419747	-0.5262445	0.6307317	-1.1689986	-0.5618689	-1.6410484	0.2237613	-0.8544851	-0.4218748	0.5342279	1.65959	2.2535665	0.6028904
81	1.4225721	-0.480079	-0.26680136	-0.67625153	0.3610467	1.5717525	-1.4074488	0.45488316	-1.7172953	0.312171	-0.09134162	-1.6746768	0.28911746	0.6635083	0.05254202	1.1782867
82	-1.241767	-0.07601328	-0.85394275	0.18508658	1.2184259	-0.37377742	1.9183009	0.9158039	1.4025694	-1.9645895	0.13133816	0.42794308	-0.25089863	-0.26315388	-0.6767474	-0.49449533
83	-0.5077473	1.4055113	-0.18669797	1.399146	-0.6219623	-1.1837939	0.1782767	-1.1573381	0.9914247	0.093166344	0.90532464	1.4761713	0.16064301	-1.3616742	-0.20287901	-1.3814892
84	-0.24003051	-0.43272436	0.60036284	0.9764418	-0.8878017	-1.371139	-0.54586464	-0.45509037	-1.2477136	0.5337938	0.4050182	1.2508674	0.4263715	-1.274198	2.2480521	0.021756107
85	-0.68995017	-0.13924682	0.17310762	-0.41380367	1.2558459	-0.7966862	1.740357	0.57626194	1.7218785	-1.3650328	1.0006906	0.08154515	-0.39619765	-0.35990575	-1.0226161	-1.3561935
86	-0.6764177	-1.3708143	0.42128435	-0.5246923	1.5363683	-1.1342663	1.5446308	0.8631231	1.3438199	-1.7380116	-0.35899568	0.58613694	-0.41478437	-0.3340108	-0.08098059	0.35928726
87	-0.365506	1.6287494	-0.7294072	-0.022356857	-0.20324965	0.9867724	-1.6189766	0.27914032	-1.652506	1.1054054	1.7949617	0.30754498	-0.57537	-0.53164786	0.102203235	-0.51873004
88	1.4641649	-0.25998828	-0.48663643	-0.6970651	0.68465424	1.6012913	-1.3358701	0.16551286	-1.6292231	0.37226456	0.01318153	-1.6324939	0.54874647	1.2726681	-0.36416325	0.27224964
