	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
0	1.7238684	0.1561557	0.8053712	-0.20982265	-0.55717194	1.4306576	-0.5375932	0.6024031	-0.7981396	-0.52555156	-1.8117185	-1.0725175	-3.7929444	0.9009486	1.8705993	-0.10668561
1	0.93911064	0.21817967	0.34108046	1.0178332	-1.4761177	0.21935809	-1.1653372	0.051324297	-0.9403991	0.7265588	0.023780826	0.27134064	-1.1719266	-0.7761711	1.5473142	0.3912585
2	0.46575272	2.311421	3.4179924	-1.3486539	-0.76760465	1.4052007	-0.37162623	2.9081898	2.4506	-3.06005	0.019332312	-0.43063042	3.4718008	-2.464192	4.6658454	-1.3647257
3	1.1869427	1.2239339	3.7945285	-1.9553722	0.74523574	1.0872171	0.30400032	1.979266	3.6986492	-3.724103	-1.5302452	-0.9178736	3.2872157	-2.6729326	4.952835	-1.7003605
4	0.46905565	2.2791557	3.2925022	-1.3181113	-0.74029386	1.3500149	-0.35444635	2.8097124	2.3423316	-2.9496918	0.017324958	-0.44213164	3.2600083	-2.341311	4.4936295	-1.2813721
5	1.9731231	0.6353048	0.7652124	-0.93278664	-0.5652995	1.6374066	-0.13988945	1.4295083	-0.47631532	-0.46517676	-1.6390572	-1.719739	-3.572414	0.65555227	2.2593353	0.15458937
6	1.8222995	0.6684356	0.61450124	-0.62213385	-0.8307741	1.7534907	-0.34811217	1.2349262	-1.0102712	-0.33583358	-1.5307145	-1.7037082	-3.7636564	0.5963475	2.1567519	0.18461554
7	2.4484508	0.50883913	4.5204973	-3.4498138	2.9528723	0.038930103	1.0852487	2.4413743	6.447225	-3.947886	-1.8982939	-2.039762	5.174219	-3.7221014	6.4485316	-1.9992377
8	1.042254	1.6514645	4.4194527	-2.1655867	0.876397	1.1844735	0.19179422	2.5466442	4.65238	-4.0114455	-1.1902925	-0.9130806	4.7649174	-3.385433	5.619761	-2.1217203
9	1.5460849	0.4003982	0.93490297	-0.262187	-0.5773882	1.5170515	-0.5913656	0.7417573	-0.79482585	-0.7288199	-1.7921226	-1.1657524	-3.8085568	0.9443315	2.057389	-0.19746312
10	2.9823685	-0.40358597	1.0611445	-1.6021675	0.45702195	1.1884713	0.091456264	1.3404645	1.0484769	-0.7344933	-2.8432488	-1.5867252	-3.2615469	1.0531512	2.652171	-0.53799343
11	2.4650128	1.2196329	6.370617	-4.399575	3.7387557	0.78482723	1.4318545	3.5534708	8.927845	-5.472828	-2.2449	-2.6350915	8.052178	-5.484521	8.484734	-3.2372704
12	1.2023265	1.4541501	2.334962	-2.0359752	0.87049353	0.81302893	0.30611673	2.347967	2.0906978	-2.038756	-0.78001124	-2.017851	-0.18564112	-1.1724344	3.8341253	-0.39454842
13	1.1809688	0.9072626	2.559786	-1.7338974	0.6941213	0.9007333	0.2616198	1.7513363	2.1271837	-2.5208097	-1.3928235	-1.3536899	0.18654864	-1.2449794	3.7737157	-0.8419812
14	1.6242166	0.45223594	0.625945	0.28165358	-0.8542803	1.449045	-0.8572836	0.5050025	-1.2531954	0.061263412	-1.3081577	-1.2416787	-3.6305003	0.4394488	1.8138541	0.123384565
15	2.9029438	0.06645994	4.360484	-3.9625878	3.5352676	-0.363298	1.4123559	2.9061959	6.986741	-3.8189995	-1.8725941	-2.4065735	4.8132486	-3.745678	7.0589304	-2.0616155
16	2.152398	0.44865492	4.0509915	-2.4914997	0.70532787	0.99591833	0.966308	1.4584469	3.5168898	-4.6842527	-2.7670548	-0.8961482	3.4655976	-2.7547174	5.785648	-1.8147895
17	1.1318216	0.9455908	2.9859817	-1.2342999	-0.7366115	1.7327402	0.3013249	0.9266974	0.92725205	-3.878798	-2.4342122	-0.38082704	0.53424966	-1.2796335	3.9153938	-1.1870598
18	0.4384559	1.6059929	2.136663	-0.8159072	-1.0177361	1.5692701	-0.25755453	1.5741194	0.06030207	-2.3739223	-0.9433251	-0.5931933	-0.5813673	-0.6800767	2.7881067	-0.5421514
19	0.57891995	1.9238589	2.2101107	-1.2420578	-0.5991978	1.4927258	-0.06549194	2.0157425	0.506246	-2.2785406	-0.7806953	-1.1891406	-0.5382087	-0.8131343	3.0850143	-0.43081886
20	2.5028455	-0.12459049	0.11578968	-0.079338774	-0.70532304	1.5622616	-0.52624893	0.5624992	-0.8696265	0.36319637	-2.213112	-1.2259405	-4.5029063	1.4221176	1.5432276	-0.09425147
